weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
4063.3439,164,2,2,1,3649,-1,2,2,19740,8,2024-06-01
4650.6281,247,1,1,1,1400,-1,2,2,41940,6,2024-06-01
4657.106,247,1,2,1,3602,-1,2,2,41940,6,2024-06-01
3245.4727,247,2,1,1,-1,-1,2,2,41940,6,2024-06-01
4902.0271,247,2,1,1,-1,-1,2,2,41940,6,2024-06-01
4873.6712,57,1,2,1,-1,-1,2,2,19100,48,2024-06-01
4541.9649,301,1,1,1,10,-1,2,2,19100,48,2024-06-01
5559.4938,57,2,2,1,-1,-1,2,2,19100,48,2024-06-01
5217.2961,57,1,2,1,2310,-1,2,2,24540,8,2024-06-01
5050.7835,57,1,1,1,2320,-1,2,2,24540,8,2024-06-01
1308.3667,57,1,2,1,3500,-1,2,2,30780,5,2024-06-01
1446.036,57,1,1,1,6260,-1,2,2,30780,5,2024-06-01
2557.4099,57,1,1,1,6355,-1,2,2,46140,40,2024-06-01
3110.8074,312,1,2,1,-1,-1,2,2,46140,40,2024-06-01
2975.3216,57,2,2,1,-1,-1,2,2,46140,40,2024-06-01
3181.4983,57,2,2,1,-1,-1,2,2,46140,40,2024-06-01
2241.2492,57,2,1,1,-1,-1,2,2,46140,40,2024-06-01
822.7344,57,1,1,1,5000,-1,1,2,46520,15,2024-06-01
659.8231,57,1,2,1,350,-1,2,1,46520,15,2024-06-01
2652.8751,57,2,1,1,7000,-1,2,2,12220,1,2024-06-01
3830.3385,332,2,1,1,2310,-1,2,2,33860,1,2024-06-01
3889.8571,332,2,2,2,-1,-1,2,2,33860,1,2024-06-01
6083.4246,57,2,1,1,-1,-1,2,2,33860,1,2024-06-01
5282.357,57,2,2,1,-1,-1,2,2,33860,1,2024-06-01
6378.2691,329,2,1,1,-1,-1,2,2,47900,24,2024-06-01
6378.2691,329,2,1,2,9130,-1,2,2,47900,24,2024-06-01
4067.767,329,2,2,1,-1,-1,2,1,47900,24,2024-06-01
6179.8173,329,2,2,1,-1,-1,2,2,47900,24,2024-06-01
3638.7377,329,2,2,1,-1,-1,2,2,47900,24,2024-06-01
3294.6766,139,2,2,1,-1,-1,2,2,37100,6,2024-06-01
3524.5926,136,2,1,1,-1,-1,2,1,37100,6,2024-06-01
2519.6065,57,1,2,1,440,-1,2,2,19300,1,2024-06-01
2178.4846,57,1,1,1,2040,-1,2,2,19300,1,2024-06-01
2948.7117,57,2,1,1,-1,-1,2,2,19300,1,2024-06-01
1629.415,57,2,1,1,-1,-1,2,2,19300,1,2024-06-01
1914.8313,57,2,2,1,-1,-1,2,2,19300,1,2024-06-01
1697.5599,57,1,2,1,-1,-1,2,2,33860,1,2024-06-01
1813.3292,57,1,1,1,-1,-1,2,2,33860,1,2024-06-01
4272.2513,57,1,1,1,-1,-1,2,1,44700,6,2024-06-01
5942.0442,57,1,2,1,3602,-1,2,1,44700,6,2024-06-01
4654.1897,303,1,2,1,20,-1,2,2,33700,6,2024-06-01
4832.1604,303,1,1,1,10,-1,1,2,33700,6,2024-06-01
3122.1671,57,2,2,1,-1,-1,2,1,46700,6,2024-06-01
4724.9088,57,2,1,1,20,-1,2,2,41860,6,2024-06-01
6607.9582,57,2,1,1,4000,-1,2,2,41860,6,2024-06-01
2687.7309,57,2,2,1,-1,-1,2,1,13820,1,2024-06-01
2026.6133,57,1,2,1,5840,-1,2,1,19300,1,2024-06-01
1981.7306,57,1,1,1,7340,-1,2,1,19300,1,2024-06-01
5605.9562,57,2,2,1,3255,-1,2,2,19740,8,2024-06-01
6999.1563,57,2,1,1,4710,-1,2,1,19740,8,2024-06-01
6251.352,303,2,2,1,3422,-1,2,1,19740,8,2024-06-01
6089.5931,57,2,1,1,7330,-1,2,1,19740,8,2024-06-01
4331.3196,303,1,1,1,1021,-1,1,2,40140,6,2024-06-01
4473.6728,303,1,2,1,2310,-1,2,2,40140,6,2024-06-01
3404.4189,57,2,1,1,-1,-1,2,1,19740,8,2024-06-01
2630.62,57,1,1,1,4461,-1,2,2,25540,9,2024-06-01
2612.0654,57,1,2,1,5410,-1,2,2,25540,9,2024-06-01
4198.8016,57,1,1,1,9130,-1,2,1,13820,1,2024-06-01
2530.4325,57,1,2,1,3870,-1,2,1,13820,1,2024-06-01
4181.3219,210,1,1,2,1530,-1,2,2,47300,6,2024-06-01
4293.863,210,1,2,1,1010,-1,2,2,47300,6,2024-06-01
3965.2298,210,2,1,1,-1,-1,2,2,47300,6,2024-06-01
6255.2258,303,1,1,1,7130,-1,2,2,47300,6,2024-06-01
6661.9626,303,1,2,1,5860,-1,2,1,47300,6,2024-06-01
9086.1803,303,2,1,1,-1,-1,2,2,47300,6,2024-06-01
8698.5244,303,2,2,1,-1,-1,2,2,47300,6,2024-06-01
2457.9348,57,2,1,1,6520,-1,2,1,26620,1,2024-06-01
4334.0025,303,1,1,1,7210,-1,2,2,49740,4,2024-06-01
4626.8966,303,1,2,2,4600,-1,2,1,49740,4,2024-06-01
5252.3841,303,2,2,1,-1,-1,2,2,49740,4,2024-06-01
5129.3304,303,2,1,1,-1,-1,2,2,49740,4,2024-06-01
1963.4481,57,1,1,1,4435,-1,2,2,13820,1,2024-06-01
1664.3613,128,1,2,1,-1,-1,2,1,13820,1,2024-06-01
577.4152,57,1,1,1,2310,-1,2,2,15540,50,2024-06-01
803.8342,57,1,2,1,2310,-1,2,2,15540,50,2024-06-01
1150.4679,57,2,2,1,-1,-1,2,2,30780,5,2024-06-01
2060.4365,57,2,1,1,52,-1,2,2,30780,5,2024-06-01
1830.8175,57,1,2,1,4251,-1,2,2,30780,5,2024-06-01
7545.7735,57,1,1,1,120,-1,2,2,35620,36,2024-06-01
5796.192,57,1,2,1,735,-1,2,2,35620,36,2024-06-01
3510.4668,57,1,1,1,-1,-1,2,2,16740,37,2024-06-01
3494.2819,57,1,2,1,-1,-1,2,2,16740,37,2024-06-01
5187.6062,57,2,2,1,845,-1,2,2,16740,37,2024-06-01
753.0942,233,1,2,1,5510,-1,1,2,46520,15,2024-06-01
749.3021,233,1,1,1,7210,-1,1,2,46520,15,2024-06-01
4167.7893,57,2,2,1,2006,-1,2,2,19740,8,2024-06-01
4624.799,57,1,1,1,4850,-1,2,1,42220,6,2024-06-01
4379.4374,57,1,2,1,-1,-1,2,1,42220,6,2024-06-01
2832.4237,57,2,1,1,-1,-1,2,2,42220,6,2024-06-01
3437.2698,57,2,1,1,-1,-1,2,2,42220,6,2024-06-01
1802.7888,57,2,2,1,-1,-1,2,2,48620,20,2024-06-01
1506.2096,57,2,2,1,-1,-1,2,2,28140,20,2024-06-01
1791.1942,57,2,2,1,9620,-1,2,2,28140,20,2024-06-01
2312.7186,57,2,1,1,-1,-1,2,2,28140,20,2024-06-01
2302.6552,57,2,1,1,-1,-1,2,2,28140,20,2024-06-01
3002.701,303,1,1,2,7750,-1,2,2,36420,40,2024-06-01
3222.8322,303,1,2,2,4020,-1,2,1,36420,40,2024-06-01
3220.6501,303,2,2,1,-1,-1,2,2,36420,40,2024-06-01
3257.1146,303,2,1,1,-1,-1,2,2,36420,40,2024-06-01
3491.6967,303,2,1,1,-1,-1,2,2,36420,40,2024-06-01
2880.3534,57,1,1,1,705,-1,2,2,46140,40,2024-06-01
2510.6009,57,1,2,1,10,-1,2,2,46140,40,2024-06-01
1843.4601,57,2,1,1,-1,-1,2,2,46140,40,2024-06-01
4881.0015,57,2,1,1,2360,-1,2,2,42220,6,2024-06-01
3964.7594,202,1,1,2,1460,-1,2,2,12420,48,2024-06-01
4569.1289,202,1,2,1,1360,-1,2,2,12420,48,2024-06-01
5110.514,57,2,2,1,2040,-1,2,2,12420,48,2024-06-01
1541.0749,57,2,2,1,-1,-1,2,2,33660,1,2024-06-01
2440.6172,57,1,2,1,-1,-1,2,2,26620,1,2024-06-01
2026.1429,57,1,1,1,1720,-1,2,2,26620,1,2024-06-01
3924.1025,57,2,2,1,5400,-1,2,1,33860,1,2024-06-01
1799.4234,57,2,2,1,710,-1,1,2,13820,1,2024-06-01
3536.2987,57,2,2,1,9640,-1,2,1,13820,1,2024-06-01
1919.5773,57,1,2,1,800,-1,2,2,33660,1,2024-06-01
2578.0573,57,1,1,1,7315,-1,2,2,33660,1,2024-06-01
3846.7863,57,1,1,1,-1,-1,2,2,31140,21,2024-06-01
3379.7746,57,1,2,1,-1,-1,2,2,31140,21,2024-06-01
1302.3915,57,2,2,1,-1,-1,2,2,36540,31,2024-06-01
1272.276,57,2,1,1,-1,-1,2,1,36540,31,2024-06-01
1383.0156,57,2,1,1,5860,-1,2,1,36540,31,2024-06-01
1853.9274,303,1,2,2,630,-1,2,2,36540,31,2024-06-01
2241.2424,303,1,1,1,750,-1,1,2,36540,31,2024-06-01
1713.7079,303,2,1,1,750,-1,2,2,36540,31,2024-06-01
1455.1921,303,2,2,1,-1,-1,2,2,36540,31,2024-06-01
1933.5494,303,2,1,1,-1,-1,2,2,36540,31,2024-06-01
1287.4947,57,1,1,1,10,-1,2,2,36540,31,2024-06-01
1549.9158,57,1,2,1,3255,-1,2,2,36540,31,2024-06-01
1807.0661,57,2,1,1,-1,-1,2,2,36540,31,2024-06-01
2167.1933,57,2,1,1,-1,-1,2,2,36540,31,2024-06-01
2621.2579,57,1,1,1,-1,-1,2,2,38900,41,2024-06-01
2114.7822,57,2,1,1,-1,-1,2,2,38900,41,2024-06-01
1867.5208,57,2,1,1,-1,-1,2,2,38900,41,2024-06-01
2495.5435,57,1,2,1,2310,-1,2,2,38900,41,2024-06-01
2445.3266,57,2,2,1,-1,-1,2,2,13460,41,2024-06-01
2775.3192,140,1,2,1,7700,-1,1,2,21660,41,2024-06-01
2830.589,57,1,2,1,4965,-1,2,2,21660,41,2024-06-01
3085.0128,57,2,2,1,-1,-1,2,2,21660,41,2024-06-01
2812.6165,57,2,1,1,-1,-1,2,2,21660,41,2024-06-01
2731.0402,57,2,2,1,-1,-1,2,2,21660,41,2024-06-01
3210.8975,57,2,2,1,-1,-1,2,2,32780,41,2024-06-01
2455.9328,57,2,2,1,-1,-1,2,2,38900,41,2024-06-01
0.0,57,1,1,1,-1,-1,2,2,13980,51,2024-06-01
4855.3499,57,1,2,1,-1,-1,2,2,13980,51,2024-06-01
4157.6517,57,2,2,1,3802,-1,2,1,13980,51,2024-06-01
3557.778,312,2,1,2,4700,-1,2,1,47900,51,2024-06-01
3362.0704,312,2,1,2,4720,-1,2,2,47900,51,2024-06-01
3826.6557,312,2,1,1,-1,-1,2,2,47900,51,2024-06-01
3420.3063,57,1,1,1,-1,-1,2,2,49020,51,2024-06-01
4259.268,57,1,2,1,-1,-1,2,2,49020,51,2024-06-01
4098.878,210,2,2,1,3421,-1,2,2,49020,51,2024-06-01
1587.8577,57,2,2,1,-1,-1,2,1,22520,1,2024-06-01
4479.3812,57,2,1,1,-1,-1,2,2,36100,12,2024-06-01
4939.2571,73,2,1,1,-1,-1,2,1,36740,12,2024-06-01
4778.2017,73,2,2,1,4760,-1,2,2,36740,12,2024-06-01
5477.3118,57,2,2,1,-1,-1,2,2,36740,12,2024-06-01
4374.273,73,1,1,1,6305,-1,2,1,37340,12,2024-06-01
4275.0822,73,1,2,1,440,-1,2,2,37340,12,2024-06-01
4459.433,57,2,2,1,-1,-1,2,2,37340,12,2024-06-01
3657.2988,57,2,2,1,-1,-1,2,2,45300,12,2024-06-01
4873.4717,57,2,1,1,9600,-1,2,1,45300,12,2024-06-01
4696.2895,57,2,2,1,-1,-1,2,2,23540,12,2024-06-01
4182.9752,57,1,1,1,7810,-1,2,2,36740,12,2024-06-01
4641.4742,57,1,2,1,5240,-1,2,2,36740,12,2024-06-01
5209.7301,57,2,1,1,-1,-1,2,2,36740,12,2024-06-01
4445.1734,57,2,2,1,9645,-1,2,1,45300,12,2024-06-01
1873.7819,57,1,2,1,2014,-1,2,2,33740,22,2024-06-01
1382.0058,57,1,1,1,4251,-1,2,1,33740,22,2024-06-01
2808.8659,57,1,2,1,5350,-1,2,2,35380,22,2024-06-01
2134.4603,57,1,1,1,-1,-1,2,1,35380,22,2024-06-01
2039.6651,57,2,2,1,-1,-1,2,2,12940,22,2024-06-01
2639.8791,57,2,1,1,7340,-1,2,1,12940,22,2024-06-01
1896.3425,57,2,2,1,-1,-1,2,2,35380,22,2024-06-01
2584.5221,57,1,1,1,-1,-1,2,2,35380,22,2024-06-01
2582.2062,57,1,2,1,-1,-1,2,2,35380,22,2024-06-01
2766.7021,57,1,1,1,9130,-1,2,2,35380,22,2024-06-01
2500.9044,303,1,2,1,-1,-1,2,1,35380,22,2024-06-01
3090.6901,303,2,2,1,-1,-1,2,2,35380,22,2024-06-01
2221.4947,57,1,2,1,750,-1,2,2,12940,22,2024-06-01
2525.9805,57,1,1,1,160,-1,2,2,12940,22,2024-06-01
2485.1761,57,2,1,1,-1,-1,2,2,12940,22,2024-06-01
2310.5044,57,2,2,1,-1,-1,2,2,12940,22,2024-06-01
2262.345,57,2,2,1,9142,-1,2,2,35380,22,2024-06-01
4955.2216,57,1,2,1,-1,-1,2,2,49620,42,2024-06-01
5192.5778,57,1,1,1,710,-1,2,2,49620,42,2024-06-01
4184.3806,57,2,1,1,7315,-1,2,1,49620,42,2024-06-01
6378.0307,57,2,1,1,9142,-1,2,1,37980,42,2024-06-01
4703.284,57,2,1,1,-1,-1,2,2,38300,42,2024-06-01
5395.4572,57,2,1,1,-1,-1,2,1,38300,42,2024-06-01
4053.787,57,1,1,1,-1,-1,2,1,29540,42,2024-06-01
3947.4018,57,1,2,1,-1,-1,2,1,29540,42,2024-06-01
3886.4769,57,2,2,1,-1,-1,2,2,25420,42,2024-06-01
4921.9412,57,2,1,1,9130,-1,2,2,21500,42,2024-06-01
4195.1362,57,1,1,1,-1,-1,2,1,10900,42,2024-06-01
6629.2231,57,1,2,1,-1,-1,2,1,10900,42,2024-06-01
7234.1377,57,2,1,1,1320,-1,2,2,41940,6,2024-06-01
6511.8086,57,1,1,1,5000,-1,2,2,12060,13,2024-06-01
5248.4599,57,1,2,1,800,-1,2,2,12060,13,2024-06-01
5219.9245,57,2,1,1,-1,-1,2,2,12060,13,2024-06-01
4923.1147,57,2,1,1,-1,-1,2,2,12060,13,2024-06-01
7644.9864,57,2,2,1,5400,-1,2,2,12060,13,2024-06-01
4887.0468,57,1,2,1,3245,-1,2,2,12060,13,2024-06-01
5949.8243,57,1,1,1,4850,-1,2,2,12060,13,2024-06-01
4749.1086,57,2,1,1,-1,-1,2,2,12060,13,2024-06-01
5591.6778,57,1,2,1,2310,-1,2,2,42340,13,2024-06-01
4623.5487,57,1,1,1,6200,-1,2,2,42340,13,2024-06-01
4042.7537,57,1,2,1,-1,-1,2,2,12260,13,2024-06-01
3779.8083,57,1,1,1,9005,-1,2,2,12260,13,2024-06-01
8724.1765,303,1,1,2,-1,-1,2,1,12060,13,2024-06-01
8258.596,303,1,2,2,4600,-1,2,2,12060,13,2024-06-01
9119.6853,303,2,1,1,9600,-1,2,1,12060,13,2024-06-01
9119.6853,303,2,1,1,6410,-1,2,1,12060,13,2024-06-01
4220.6778,57,2,2,1,5400,-1,2,2,12060,13,2024-06-01
4887.0468,57,2,2,1,2740,-1,2,2,12060,13,2024-06-01
6300.0977,57,2,1,1,4251,-1,2,1,12260,13,2024-06-01
1189.5763,57,1,1,1,-1,-1,2,2,38860,23,2024-06-01
1675.2417,242,1,2,1,-1,-1,2,1,38860,23,2024-06-01
1426.334,57,1,2,1,5740,-1,2,2,38860,23,2024-06-01
1443.9684,57,1,1,1,4251,-1,2,1,38860,23,2024-06-01
1109.4956,57,2,2,1,-1,-1,2,2,31700,33,2024-06-01
2900.4438,57,1,2,1,5000,-1,2,1,44060,53,2024-06-01
3019.4273,57,1,1,1,-1,-1,2,1,44060,53,2024-06-01
3541.237,57,2,1,1,-1,-1,2,1,44060,53,2024-06-01
2701.4489,57,1,1,1,-1,-1,2,2,44060,53,2024-06-01
2501.076,57,1,2,1,-1,-1,2,2,44060,53,2024-06-01
4916.6125,57,1,1,1,8740,-1,2,2,42660,53,2024-06-01
4167.1132,57,1,2,1,350,-1,2,1,42660,53,2024-06-01
4692.7096,57,2,1,1,-1,-1,2,2,42660,53,2024-06-01
4818.1206,57,2,2,1,-1,-1,2,2,42660,53,2024-06-01
4931.9133,57,1,2,1,2545,-1,2,2,44060,53,2024-06-01
4388.4415,57,1,1,1,7120,-1,2,2,44060,53,2024-06-01
6278.1868,57,2,1,1,4760,-1,2,1,44060,53,2024-06-01
2730.8553,57,1,2,1,-1,-1,2,2,42660,53,2024-06-01
3066.3763,57,1,1,1,3255,-1,2,2,42660,53,2024-06-01
3979.922,57,1,2,1,2330,-1,2,2,40140,6,2024-06-01
4080.8899,303,1,1,2,4200,-1,2,2,40140,6,2024-06-01
3754.3421,57,2,2,1,-1,-1,2,2,40140,6,2024-06-01
3124.2984,57,2,1,1,-1,-1,2,2,40140,6,2024-06-01
4488.5105,57,1,2,1,-1,-1,2,1,38060,4,2024-06-01
4704.6534,57,1,1,1,-1,-1,2,2,38060,4,2024-06-01
4615.0196,57,1,1,1,-1,-1,2,2,38060,4,2024-06-01
4768.0049,57,1,2,1,-1,-1,2,2,38060,4,2024-06-01
3853.6511,57,2,2,1,4720,-1,2,2,39140,4,2024-06-01
4132.4416,57,2,1,1,-1,-1,2,1,49740,4,2024-06-01
5718.2037,57,2,1,1,-1,-1,2,1,47900,24,2024-06-01
4856.4907,57,1,2,1,2006,-1,2,1,15680,24,2024-06-01
4818.9232,57,1,1,1,8990,-1,2,1,15680,24,2024-06-01
5386.5864,57,2,1,1,9645,-1,2,1,15680,24,2024-06-01
3910.021,57,2,1,1,4055,-1,2,2,15680,24,2024-06-01
3910.021,57,2,1,1,-1,-1,2,2,15680,24,2024-06-01
5643.1951,57,2,1,1,1108,-1,2,2,47900,24,2024-06-01
4952.3254,57,1,1,1,2014,-1,2,2,47900,24,2024-06-01
5722.6529,57,1,2,1,136,-1,1,2,47900,24,2024-06-01
5696.3459,313,2,2,2,4055,-1,2,2,47900,24,2024-06-01
6541.2161,313,2,1,2,6515,-1,2,2,47900,24,2024-06-01
4983.0204,210,1,1,2,440,-1,2,2,35620,34,2024-06-01
4693.7286,210,1,2,2,-1,-1,2,2,35620,34,2024-06-01
6605.893,210,2,1,2,-1,-1,2,2,35620,34,2024-06-01
4055.9919,364,1,1,1,-1,-1,1,2,37980,34,2024-06-01
3685.6644,73,1,2,1,565,-1,2,1,37980,34,2024-06-01
3512.1295,57,1,1,1,-1,-1,2,2,35620,34,2024-06-01
3762.5192,57,1,2,1,-1,-1,2,2,35620,34,2024-06-01
4891.0539,57,2,1,1,3870,-1,2,2,35620,34,2024-06-01
4288.7991,162,1,1,1,-1,-1,2,2,35620,34,2024-06-01
4288.9207,162,1,2,1,-1,-1,2,2,35620,34,2024-06-01
5842.4173,162,2,2,1,845,-1,2,2,35620,34,2024-06-01
3955.0264,162,2,2,1,2850,-1,2,2,35620,34,2024-06-01
3814.0191,164,1,1,1,-1,-1,2,2,35620,34,2024-06-01
3817.7407,163,1,2,1,-1,-1,2,1,35620,34,2024-06-01
5384.8505,120,1,2,1,705,-1,2,2,35620,34,2024-06-01
4204.5775,120,1,1,1,845,-1,2,2,35620,34,2024-06-01
1011.8728,57,2,2,1,2310,4700,2,2,39300,44,2024-06-01
1682.6965,57,2,2,1,-1,-1,2,1,22220,5,2024-06-01
1124.7809,57,2,2,1,-1,-1,2,1,22900,5,2024-06-01
1321.5059,57,2,1,1,1050,-1,2,1,30780,5,2024-06-01
1561.1672,210,1,1,2,1021,-1,2,2,22220,5,2024-06-01
1682.2377,210,1,2,2,-1,-1,2,2,22220,5,2024-06-01
1600.9557,210,2,2,2,-1,-1,2,2,22220,5,2024-06-01
2023.5391,57,1,1,1,7330,-1,2,2,22900,5,2024-06-01
2178.5004,57,1,2,1,-1,-1,2,1,22900,5,2024-06-01
3343.2416,57,2,2,1,-1,-1,2,2,22900,5,2024-06-01
2854.6686,57,2,1,1,-1,-1,2,2,22900,5,2024-06-01
2071.9122,57,2,1,1,-1,-1,2,2,30780,5,2024-06-01
4940.3275,416,1,1,1,9142,-1,2,1,12700,25,2024-06-01
3631.0634,416,1,2,2,4220,-1,2,1,12700,25,2024-06-01
3891.2857,416,2,2,1,-1,-1,2,2,12700,25,2024-06-01
2710.3258,416,2,2,1,-1,-1,2,2,12700,25,2024-06-01
2939.8528,57,1,1,1,-1,-1,2,2,14460,25,2024-06-01
2961.0379,57,1,2,1,-1,-1,2,2,14460,25,2024-06-01
3592.5001,100,2,1,1,800,-1,2,2,14460,25,2024-06-01
3651.6143,100,2,2,1,340,-1,2,2,14460,25,2024-06-01
3535.3815,120,2,1,1,-1,-1,2,2,14460,25,2024-06-01
2729.1093,120,1,1,1,-1,-1,2,2,14460,25,2024-06-01
2568.9247,224,1,2,1,-1,-1,2,2,14460,25,2024-06-01
3449.2232,57,1,2,1,150,-1,2,2,14460,25,2024-06-01
3159.9786,57,1,1,1,120,-1,2,2,14460,25,2024-06-01
3468.2378,57,2,2,1,2012,-1,2,2,39300,25,2024-06-01
3629.4154,57,2,1,1,3725,-1,2,1,39300,25,2024-06-01
3361.6472,57,2,1,1,4120,-1,2,2,39300,25,2024-06-01
3194.1267,57,2,2,1,-1,-1,2,2,39300,25,2024-06-01
2743.9024,57,1,1,1,2100,-1,2,2,44140,25,2024-06-01
2582.8496,57,1,2,1,-1,-1,2,2,44140,25,2024-06-01
2629.6411,57,2,2,1,3601,-1,2,2,39300,25,2024-06-01
2522.1938,57,2,2,1,-1,-1,2,2,39300,25,2024-06-01
3636.4377,341,2,2,1,4600,-1,2,2,14460,25,2024-06-01
1698.6692,57,2,2,1,8300,-1,2,2,10740,35,2024-06-01
1743.3501,57,2,1,1,-1,-1,2,1,10740,35,2024-06-01
1743.4019,57,2,2,1,-1,-1,2,2,10740,35,2024-06-01
1596.9299,57,2,2,1,-1,-1,2,2,10740,35,2024-06-01
3368.6891,57,2,1,1,-1,-1,2,2,10740,35,2024-06-01
2644.7416,207,1,1,1,4700,-1,2,1,16700,45,2024-06-01
2316.758,207,1,2,2,-1,-1,2,1,16700,45,2024-06-01
4879.1769,57,2,2,1,-1,-1,2,1,16700,45,2024-06-01
4913.6741,57,2,1,1,-1,-1,2,1,16700,45,2024-06-01
5349.1186,57,2,2,1,-1,-1,2,2,16700,45,2024-06-01
2956.0483,57,2,1,1,-1,-1,2,1,17900,45,2024-06-01
2768.9212,73,1,2,1,5860,-1,2,2,17900,45,2024-06-01
1921.0897,73,2,1,1,-1,-1,2,2,17900,45,2024-06-01
2185.6174,73,2,2,1,-1,-1,2,2,17900,45,2024-06-01
2743.8087,364,1,1,2,6410,-1,1,2,17900,45,2024-06-01
2603.7137,210,1,2,1,1021,-1,2,2,16740,45,2024-06-01
2746.0717,210,1,1,1,1021,-1,2,2,16740,45,2024-06-01
2650.5929,57,2,1,1,-1,-1,2,2,16740,45,2024-06-01
3157.0245,57,2,1,1,-1,-1,2,2,16740,45,2024-06-01
2280.0226,57,1,1,1,-1,-1,2,2,22500,45,2024-06-01
2371.2135,57,1,2,1,-1,-1,2,2,22500,45,2024-06-01
3450.4867,57,2,2,1,4030,-1,2,1,33340,55,2024-06-01
3929.3987,57,2,2,1,5840,-1,2,2,31540,55,2024-06-01
4891.7376,57,2,1,1,7220,-1,2,2,31540,55,2024-06-01
4003.2907,57,2,2,1,-1,-1,2,2,27500,55,2024-06-01
4528.53,57,2,2,1,-1,-1,2,2,27500,55,2024-06-01
3666.4049,57,1,1,1,9130,-1,2,1,31540,55,2024-06-01
4049.0081,57,1,2,1,2545,-1,2,2,31540,55,2024-06-01
3953.566,57,1,2,1,3010,-1,2,2,40900,6,2024-06-01
4368.5078,57,1,1,1,4700,-1,2,2,40140,6,2024-06-01
4866.1783,57,1,2,1,4700,-1,2,2,40140,6,2024-06-01
6338.3507,57,2,2,1,-1,-1,2,2,40140,6,2024-06-01
6338.3507,57,2,2,1,3960,-1,2,2,40140,6,2024-06-01
3625.3267,303,1,2,2,-1,-1,2,1,33700,6,2024-06-01
3808.5246,303,1,1,2,6050,-1,2,2,33700,6,2024-06-01
4979.6867,303,2,1,2,-1,-1,2,2,33700,6,2024-06-01
3585.4315,303,2,2,2,-1,-1,2,2,33700,6,2024-06-01
3385.0526,303,2,1,2,-1,-1,2,2,33700,6,2024-06-01
3289.9975,303,2,1,1,-1,-1,2,2,33700,6,2024-06-01
4101.9132,303,2,1,1,-1,-1,2,2,33700,6,2024-06-01
7465.8254,333,1,2,1,-1,-1,2,2,37100,6,2024-06-01
0.0,333,1,1,1,-1,-1,2,1,37100,6,2024-06-01
4789.5422,333,2,2,1,-1,-1,2,2,37100,6,2024-06-01
7771.6578,333,2,2,1,-1,-1,2,2,37100,6,2024-06-01
4701.3892,207,1,2,1,800,-1,2,2,41860,6,2024-06-01
4051.9636,207,1,1,1,1650,-1,2,2,41860,6,2024-06-01
3384.5394,207,2,1,1,-1,-1,2,2,41860,6,2024-06-01
5973.2042,210,1,1,1,4700,-1,2,2,37100,6,2024-06-01
5290.5474,210,1,2,1,-1,-1,2,2,37100,6,2024-06-01
4436.9279,210,2,2,1,-1,-1,2,2,37100,6,2024-06-01
4118.8701,210,2,2,1,-1,-1,2,2,37100,6,2024-06-01
4368.2007,210,1,1,1,440,-1,2,1,37100,6,2024-06-01
5048.9188,210,1,2,2,-1,-1,2,1,37100,6,2024-06-01
4574.8618,303,2,1,1,-1,-1,2,2,39820,6,2024-06-01
6798.2713,57,2,2,1,3602,-1,2,2,39820,6,2024-06-01
4533.4439,57,1,1,1,-1,-1,2,2,39820,6,2024-06-01
5767.47,57,1,2,1,3602,-1,2,1,39820,6,2024-06-01
3103.202,57,2,2,1,-1,-1,2,2,37100,6,2024-06-01
0.0,57,1,1,1,-1,-1,2,1,25260,6,2024-06-01
3956.4907,57,1,2,1,-1,-1,2,2,25260,6,2024-06-01
2966.8502,57,2,1,1,-1,-1,2,2,25260,6,2024-06-01
3995.8982,57,2,2,1,-1,-1,2,2,25260,6,2024-06-01
4976.8418,57,2,1,1,-1,-1,2,2,25260,6,2024-06-01
1011.5224,57,1,1,1,2360,-1,2,2,14260,16,2024-06-01
1028.3218,57,1,2,1,-1,-1,2,2,14260,16,2024-06-01
1064.1945,57,2,2,1,-1,-1,2,2,14260,16,2024-06-01
869.3758,57,2,2,1,-1,-1,2,1,14260,16,2024-06-01
826.4281,57,1,1,1,6230,-1,2,1,14260,16,2024-06-01
868.6948,57,1,2,1,4700,-1,2,2,14260,16,2024-06-01
788.7925,57,2,1,1,4760,-1,2,1,14260,16,2024-06-01
1098.5764,57,2,2,1,4010,-1,2,2,14260,16,2024-06-01
846.8107,57,2,2,1,-1,-1,2,2,14260,16,2024-06-01
4009.8228,57,2,2,1,-1,-1,2,1,24340,26,2024-06-01
5638.2723,57,1,1,1,-1,-1,2,2,24340,26,2024-06-01
4900.0177,57,1,2,1,4700,-1,2,2,24340,26,2024-06-01
6146.8963,110,2,1,1,-1,-1,2,2,24340,26,2024-06-01
3696.2802,57,1,1,1,310,-1,2,2,29620,26,2024-06-01
3435.39,57,1,2,1,310,-1,2,2,29620,26,2024-06-01
4632.4214,57,2,1,1,-1,-1,2,2,24020,36,2024-06-01
3630.6105,57,1,2,1,-1,-1,2,2,10580,36,2024-06-01
3631.5946,57,1,1,1,-1,-1,2,1,10580,36,2024-06-01
4521.0676,57,1,2,1,1050,-1,2,2,40380,36,2024-06-01
3483.1548,57,1,2,1,-1,-1,2,2,40380,36,2024-06-01
4565.0269,57,1,1,1,7020,-1,2,2,15380,36,2024-06-01
3893.3354,57,1,2,1,2145,-1,2,1,15380,36,2024-06-01
4981.7608,57,2,2,1,-1,-1,2,1,15380,36,2024-06-01
